,Hotel Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
56,Waldorf Astoria New York,21.009036144578314,10.240963855421686,19.57831325301205,-1,37.1987951807229,33.433734939759034,30.04518072289157,-1,32.68072289156627,40.21084337349398,-1.0,-1,4.179216867469879,7.078313253012049,6.061746987951807,11.596385542168674,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,35.69277108433735,37.1987951807229,34.56325301204819,33.20783132530121,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,37.1987951807229,-1.0,37.95180722891566,37.95180722891566,-1,-1.0,-1.0,-1.0,-1,-1.0,27.786144578313255,27.40963855421687,-1,25.52710843373494,24.397590361445783,-1.0,45.105421686746986,-1.0,-1.0,-1,10.466867469879517,15.700301204819278,20.632530120481928,-1,8.207831325301203,14.231927710843372,9.713855421686747,9.713855421686747,31.92771084337349,33.05722891566265,10.843373493975903,22.251506024096386,-1.0,-1.0,16.490963855421686,24.021084337349397,-1,-1.0,-1.0,-1.0,-1,-1,0.0,-1,27.03313253012048,-1.0,-1.0,-1,30.04518072289157,-1.0,30.04518072289157,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,42.46987951807229,-1,-1,-1.0,50.0,21.385542168674696,-1.0,-1.0,-1.0,20.25602409638554,15.36144578313253,15.36144578313253,22.515060240963855,-1,31.551204819277107,24.021084337349397,13.478915662650603,16.490963855421686,28.915662650602407,28.915662650602407,31.17469879518072,28.162650602409638,-1.0,26.656626506024097,38.140060240963855,31.92771084337349,36.06927710843373,-1.0,42.46987951807229,-1,-1.0,-1.0,-1.0,-1,-1.0,39.45783132530121,33.998493975903614,35.69277108433735,11.219879518072288,12.349397590361445,11.219879518072288,17.996987951807228,24.021084337349397,9.33734939759036,2.5602409638554215,4.819277108433735,41.34036144578313,33.433734939759034,-1.0,-1.0,-1,55.647590361445786,48.11746987951807,-1.0,3.2379518072289155,3.200301204819277,5.120481927710843,3.5391566265060246,-1,-1,19.126506024096386,-1
57,Sheraton New York Times Square Hotel,10.596026490066226,12.109744560075686,-1.0,-1,-1.0,35.47776726584674,30.605487228003785,-1,-1.0,11.778618732261116,25.543992431409652,-1,7.426679280983917,9.366130558183539,-1.0,-1,-1.0,18.732261116367077,-1.0,-1,31.740775780510884,36.04541154210029,30.98391674550615,-1,5.865657521286661,-1.0,10.312204351939451,-1,-1.0,-1.0,-1.0,-1,-1,17.07663197729423,-1.0,-1.0,-1,21.996215704824976,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,26.0643330179754,-1.0,-1.0,-1,-1.0,30.65279091769158,-1.0,45.269631031220435,41.67455061494796,45.17502365184484,-1,-1.0,-1.0,-1.0,-1,3.9735099337748347,4.7776726584673606,8.561967833491012,-1,-1,18.401135288552506,16.319772942289497,-1.0,25.402081362346262,16.55629139072848,15.657521286660359,12.015137180700094,-1,32.16650898770104,-1.0,-1.0,0.0,10.406811731315042,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,25.591296121097447,-1,-1,-1.0,44.03973509933775,47.63481551561022,51.65562913907284,-1,-1.0,33.86944181646168,-1.0,-1.0,44.18164616840114,33.349101229895936,-1,-1,12.81929990539262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.280983916745505,-1,-1,22.37464522232734,13.623462630085148,12.724692526017028,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,32.68684957426679,-1,15.279091769157993,17.549668874172188,16.698202459791865,-1,-1.0,-1.0,51.844843897824035,-1,-1.0,-1.0,-1,-1,13.57615894039735,4.588457899716178,5.7710501419110685,-1,-1,9.03500473036897,3.926206244087039,4.068117313150426,-1,-1.0,36.75496688741722,-1.0,-1,-1.0,21.381267738883633,-1.0,-1,-1.0,18.637653736991485,-1.0,-1,-1,-1,-1
58,Hampton Inn Manhattan-Seaport-Financial District,22.976338729763388,24.65753424657534,39.47696139476962,-1,-1.0,54.60772104607721,61.76836861768369,-1,28.019925280199253,29.70112079701121,40.909090909090914,41.46948941469489,-1.0,19.302615193026153,20.54794520547945,-1,-1.0,43.7733499377335,52.490660024906596,-1,-1.0,-1.0,-1.0,-1,35.30510585305106,28.580323785803234,28.019925280199253,26.3387297633873,-1.0,-1.0,-1.0,-1,-1,35.0560398505604,-1.0,-1.0,-1,-1.0,-1.0,-1.0,36.924034869240344,33.31257783312578,23.6612702366127,23.6612702366127,-1,57.59651307596513,-1.0,-1.0,-1,40.66002490660025,37.546699875467,-1.0,-1.0,51.05853051058531,-1.0,-1,20.921544209215444,28.580323785803234,31.94271481942715,-1,-1.0,19.115815691158154,28.019925280199253,-1,32.50311332503114,27.45952677459527,29.140722291407222,30.82191780821918,30.82191780821918,27.45952677459527,26.899128268991284,24.65753424657534,62.39103362391034,63.13823163138231,64.9439601494396,-1.0,-1,9.9626400996264,16.25155666251557,10.398505603985056,58.09464508094645,59.9626400996264,61.830635118306354,-1,46.2640099626401,41.282689912826896,-1,-1,-1.0,-1.0,-1.0,-1,53.48692403486924,55.85305105853051,50.80946450809465,-1.0,-1.0,36.612702366127024,34.05977584059776,31.444582814445827,41.282689912826896,43.15068493150685,40.66002490660025,48.7546699875467,22.976338729763388,-1.0,-1.0,30.82191780821918,64.13449564134496,-1.0,-1,-1,-1.0,50.622665006226654,51.86799501867995,59.9626400996264,-1.0,-1.0,-1,-1,-1.0,27.27272727272727,26.40099626400996,14.134495641344957,64.9439601494396,63.07596513075965,58.717310087173104,-1,-1.0,-1.0,-1.0,-1,31.94271481942715,31.38231631382316,29.70112079701121,-1,-1,16.189290161892902,13.07596513075965,13.760896637608965,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,-1.0,-1,34.184308841843084,35.865504358655045,-1.0,28.6425902864259,25.280199252801992,24.159402241594023,17.68368617683686,-1,-1,21.85554171855542,-1
59,Fairfield Inn by Marriott LaGuardia Airport Flushing,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,8.368200836820083,4.184100418410042,7.322175732217573,13.598326359832635,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,12.552301255230125,-1.0,5.230125523012552,-1,-1,10.460251046025103,12.552301255230125,14.644351464435147,-1,-1,7.322175732217573,2.092050209205021,-1.0,-1,12.552301255230125,8.368200836820083,-1.0,4.184100418410042,4.184100418410042,4.184100418410042,-1.0,-1,-1.0,-1.0,-1.0,-1,6.2761506276150625,2.092050209205021,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,11.506276150627615,11.506276150627615,-1.0,-1.0,11.506276150627615,-1,-1,-1,12.552301255230125,5.230125523012552,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,4.184100418410042,-1,-1,-1.0,-1.0,-1.0,-1,-1,12.552301255230125,9.414225941422593,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,11.506276150627615,-1.0,-1.0,5.230125523012552,0.0,-1.0,-1.0,-1.0,-1,-1,-1.0,12.552301255230125,-1.0,-1,-1.0,5.230125523012552,-1,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,10.460251046025103,-1.0,-1,5.230125523012552,7.322175732217573,-1.0,-1,-1.0,12.552301255230125,4.184100418410042,-1,-1,-1,-1
60,W New York - Downtown,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,45.72127139364303,43.81418092909535,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,34.62102689486552,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,11.833740831295843,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,45.08557457212714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,52.86063569682151,50.95354523227383,40.97799511002445,-1.0,-1.0,-1,-1,-1.0,36.5281173594132,34.1320293398533,-1,-1.0,56.03911980440098,54.132029339853304,-1,-1.0,-1.0,-1.0,-1,-1.0,54.42542787286063,52.17603911980439,41.9559902200489,-1,-1.0,22.298288508557455,15.354523227383861,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
61,Hilton New York Fashion District,13.470757430488975,17.353787152444873,19.942473633748804,-1,25.838926174496645,-1.0,25.69511025886865,31.831255992329815,20.27804410354746,18.60019175455417,20.325982742090122,22.051773729626078,-1.0,-1.0,-1.0,-1,21.95589645254075,24.976030680728666,41.61073825503356,-1,-1.0,31.447746883988493,47.74688398849472,48.513902205177374,28.28379674017258,27.900287631831254,20.90124640460211,19.798657718120804,-1.0,9.87535953978907,11.361457334611696,-1,26.030680728667306,21.236816874400766,16.682646212847555,15.867689357622245,-1,-1.0,-1.0,-1.0,-1,-1.0,13.32694151486098,8.19750719079578,-1,-1.0,31.59156279961649,26.893576222435282,34.467881112176414,35.33077660594439,31.975071907957815,-1.0,26.893576222435282,29.00287631831256,-1.0,-1,13.998082454458293,11.409395973154362,31.3039309683605,22.435282837967403,-1.0,1.2943432406519655,0.0,1.8696069031639502,25.071907957814,-1.0,-1.0,22.003835091083413,28.427612655800576,24.592521572387344,-1,15.004793863854266,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1.0,41.37104506232023,48.322147651006716,31.3039309683605,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,17.16203259827421,17.78523489932886,-1.0,59.10834132310643,-1.0,31.879194630872483,-1,-1.0,-1.0,28.71524448705657,26.51006711409396,-1.0,-1.0,26.893576222435282,19.223394055608818,24.832214765100673,20.757430488974112,-1,21.812080536912752,-1.0,33.84467881112177,-1,-1,-1.0,-1.0,-1.0,39.309683604985615,-1.0,30.824544582933843,27.468839884947265,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,1.8696069031639502,-1,11.265580057526366,18.120805369127517,19.55896452540748
62,Hyatt Times Square New York,31.252826775214835,-1.0,-1.0,-1,57.03301673450927,48.43962008141113,47.98733604703754,41.88150158299412,23.111714156490276,-1.0,-1.0,-1,-1.0,-1.0,15.649027589326097,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,36.90637720488466,32.83582089552239,-1,-1.0,15.19674355495251,15.649027589326097,16.55359565807327,-1,21.98100407055631,20.62415196743555,12.48303934871099,-1,32.83582089552239,36.90637720488466,35.549525101763905,-1,-1.0,28.76526458616011,-1.0,37.358661239258254,36.90637720488466,36.90637720488466,-1.0,-1,-1.0,43.23835368611488,46.404341926729984,-1.0,-1.0,36.90637720488466,-1,-1.0,-1.0,-1.0,-1,12.935323383084576,15.19674355495251,15.649027589326097,14.744459520578923,-1,-1.0,-1.0,-1.0,-1.0,-1.0,31.02668475802804,-1,-1,50.47489823609227,48.665762098597924,48.21347806422433,-1,3.2564450474898234,0.0,5.698778833107191,-1.0,-1.0,-1.0,41.88150158299412,-1.0,42.33378561736771,-1,-1,-1.0,-1.0,-1.0,-1,-1,44.59520578923564,38.26322930800543,38.26322930800543,-1.0,-1.0,-1,-1,-1,39.620081411126186,48.665762098597924,44.59520578923564,-1.0,14.246947082767978,15.468113975576662,-1.0,-1.0,46.85662596110357,36.45409317051108,39.1677973767526,46.404341926729984,37.81094527363184,35.09724106739032,40.07236544549978,-1.0,50.47489823609227,48.665762098597924,-1,-1.0,13.658977838082315,-1,-1,-1.0,50.47489823609227,48.665762098597924,52.05789235639982,-1.0,-1.0,-1.0,-1,-1.0,36.90637720488466,-1,-1,-1,17.458163726820445,13.387607417458163,-1,20.171867933061964,13.387607417458163,13.387607417458163,12.030755314337403,-1,-1.0,-1.0,-1.0,44.14292175486205,30.12211668928087,-1.0,-1.0,-1,17.458163726820445,16.101311623699683,-1.0,11.804613297150611,-1,11.397557666214382,13.83989145183175
63,Hampton Inn Manhattan Times Square South,12.163509471585245,13.708873379860421,14.40677966101695,-1,27.716849451645064,24.825523429710866,27.61714855433699,28.614157527417746,-1.0,-1.0,-1.0,-1,3.589232303090728,6.580259222333002,3.8883349950149553,8.823529411764707,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,39.581256231306085,10.568295114656031,11.76470588235294,11.914257228315055,12.761714855433699,4.985044865403789,-1.0,9.67098703888335,20.98703888334995,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,11.415752741774677,-1.0,6.7298105682951155,28.763708873379862,37.03888334995015,-1.0,-1.0,-1,-1.0,-1.0,-1.0,54.536390827517444,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,2.0438683948155534,2.0438683948155534,2.941176470588235,3.8883349950149553,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,33.05084745762712,42.273180458624125,37.587238285144565,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,41.82452642073778,-1,34.89531405782652,-1.0,-1.0,9.521435692921235,9.521435692921235,9.521435692921235,11.016949152542372,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,33.99800598205383,34.94516450648056,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,23.37986041874377,-1,-1,-1.0,-1.0,46.211365902293124,49.40179461615155,-1.0,-1.0,-1,-1,-1,2.941176470588235,0.0,0.448654037886341,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,25.02492522432702,22.13359920239282,7.577268195413758,6.679960119641076,5.4336989032901295,4.037886340977069,-1,-1,-1,-1
64,New York Marriott at the Brooklyn Bridge,1.3567438148443736,-1.0,-1.0,-1,-1.0,-1.0,49.36153232242618,-1,9.13806863527534,-1.0,22.62569832402235,-1,-1.0,-1.0,9.098164405426976,-1,19.03431763766959,-1.0,20.23144453312051,-1,-1.0,-1.0,-1.0,-1,-1.0,11.851556264964087,-1,-1,6.025538707102953,-1.0,4.828411811652035,-1,-1,13.048683160415003,11.851556264964087,6.464485235434957,-1,33.000798084596966,31.803671189146048,-1.0,-1,-1.0,-1.0,1.3567438148443736,-1,16.64006384676776,16.64006384676776,19.03431763766959,-1,15.0438946528332,14.046288906624103,12.330407023144453,21.827613727055066,25.818036711891462,19.03431763766959,-1,0.0,-1.0,-1.0,-1,-1.0,-1.0,3.750997605746209,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,42.57781324820431,46.96727853152434,47.76536312849162,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,19.433359936153234,13.288108539505187,-1,-1.0,-1.0,34.19792498004789,-1,-1,28.212290502793298,37.390263367917,-1.0,-1.0,-1.0,-1,-1,-1,45.37110933758978,44.173982442138865,48.96249002394254,-1.0,14.24581005586592,-1.0,-1.0,-1.0,-1.0,25.818036711891462,-1,-1.0,44.97206703910614,-1.0,-1,-1.0,50.95770151636073,-1,-1,-1.0,-1.0,-1,-1,-1.0,43.77494014365523,52.15482841181165,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,7.063048683160416,-1.0,-1,22.22665602553871,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,1.8355945730247407,4.549082202713488,4.8683160415004,-1,-1,-1,-1
65,New York Marriott Downtown,-1.0,10.908217203267661,12.01345506967804,-1,23.16194137433926,25.08409418548775,26.525708793849113,-1,-1.0,18.740989908697742,19.942335415665546,-1,-1.0,-1.0,-1.0,-1,-1.0,19.22152811148486,20.663142719846228,-1,18.548774627582894,20.615088899567517,21.960595867371456,-1,10.523786641037962,16.338298894762136,14.896684286400768,-1,-1.0,-1.0,-1.0,-1,16.338298894762136,15.61749159058145,14.175876982220087,12.734262373858721,-1,15.088899567515618,13.743392599711676,12.301777991350313,-1,9.322441134070159,8.121095627102354,6.67948101874099,-1,11.292647765497357,-1.0,30.562229697260936,17.059106198942818,18.02018260451706,16.578567996155694,14.896684286400768,-1.0,7.928880345987506,9.13022585295531,-1,-1.0,5.045651129264776,6.487265737626141,-1,0.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,14.271984622777511,-1,-1,25.708793849111007,24.123017779913503,22.200864968765018,-1,-1,-1,-1,37.481979817395484,-1.0,27.390677558865928,-1,26.573762614127823,22.345026429601152,20.663142719846228,-1,-1.0,-1.0,33.30129745314753,-1,-1,29.55309947140798,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,27.630946660259493,25.949062950504565,24.02691013935608,-1.0,-1.0,1.6818837097549257,0.2402691013935608,-1.0,-1.0,-1,-1,32.91686689091783,-1.0,-1.0,-1,-1.0,30.850552618933204,28.92839980778472,-1,-1.0,-1.0,16.91494473810668,-1,-1.0,32.67659778952427,30.754444978375783,-1,-1.0,-1.0,-1.0,-1,-1.0,25.708793849111007,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,24.5074483421432,25.708793849111007,-1.0,-1,26.669870254685247,28.832292167227298,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
66,Hilton Garden Inn New York Long Island City,8.727070594774874,10.894941634241246,11.22846025569761,-1,-1.0,47.30405780989438,49.305169538632576,-1,-1.0,-1.0,-1.0,-1,3.9466370205669814,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,38.02112284602557,42.80155642023346,42.07893274041134,-1.0,-1.0,-1,-1,13.229571984435799,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,24.62479155086159,25.236242356864924,-1.0,22.901612006670373,-1,-1.0,-1.0,-1.0,-1,21.178432462479154,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,19.566425792106727,5.725403001667593,-1.0,-1.0,13.451917732073374,-1,12.173429683157309,12.562534741523068,19.677598665925515,-1.0,6.670372429127293,8.282379099499721,8.727070594774874,-1,22.623679822123403,-1.0,22.012229016120067,0.055586436909394105,0.055586436909394105,-1,-1,-1.0,-1.0,29.405225125069485,-1,-1.0,-1.0,-1,-1,51.139521956642575,-1.0,-1.0,62.64591439688716,-1,-1.0,-1.0,-1.0,-1.0,16.89827682045581,15.17509727626459,14.063368538076709,27.682045580878267,19.566425792106727,17.565314063368536,22.012229016120067,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,46.1923290717065,59.75541967759867,66.59255141745413,-1.0,39.966648137854364,-1,-1,10.394663702056699,11.22846025569761,8.226792662590327,6.1145080600333515,-1.0,18.399110617009452,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1,-1.0,11.117287381878821,-1,-1,7.726514730405781,7.837687604224569,4.224569205113952,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,0.0,0.8337965536409117,-1,-1
67,Manhattan NYC-an Affinia hotel,19.345898004434588,20.620842572062084,22.006651884700666,-1,-1.0,54.933481152993345,-1.0,-1,26.38580931263858,28.88026607538803,31.37472283813747,27.27272727272727,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,39.80044345898005,46.95121951219512,43.070953436807095,54.37915742793792,-1,-1.0,21.396895787139687,22.505543237250556,25.166297117516628,-1.0,-1.0,-1.0,-1,21.56319290465632,23.891352549889135,24.833702882483372,23.503325942350333,37.19512195121951,40.853658536585364,35.47671840354767,40.465631929046566,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,36.58536585365854,30.32150776053215,34.035476718403544,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,26.55210643015521,27.77161862527716,-1.0,14.800443458980045,14.800443458980045,14.800443458980045,14.800443458980045,-1,-1.0,45.8980044345898,49.94456762749446,5.432372505543237,2.106430155210643,0.0,1.2749445676274944,-1.0,-1.0,-1.0,-1,-1.0,25.388026607538805,29.1019955654102,32.8159645232816,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.40133037694013,24.445676274944567,-1,39.52328159645233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.48558758314856,29.82261640798226,28.04878048780488,26.773835920177387,22.78270509977827,24.833702882483372,-1,-1.0,38.80266075388026,42.84922394678492,41.7960088691796,-1.0,-1.0,-1,18.8470066518847,-1.0,44.01330376940133,43.34811529933481,42.23946784922395,48.83592017738359,53.10421286031042,56.87361419068736,-1,-1.0,26.108647450110865,28.492239467849224,32.48337028824834,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,34.090909090909086,33.5920177383592,36.031042128603104,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1
68,The Muse Hotel a Kimpton Hotel,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,20.949477351916375,21.646341463414632,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,44.38153310104529,-1.0,-1,-1.0,10.670731707317072,13.719512195121952,-1,-1.0,-1.0,-1.0,31.31533101045296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,5.444250871080139,2.003484320557491,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,26.088850174216027,33.92857142857143,28.702090592334496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,27.78745644599303,-1.0,-1.0,-1,0.0,-1.0,-1.0,-1,-1,7.621951219512195,7.055749128919861
69,New York Hilton Midtown,-1.0,24.557956777996072,26.522593320235753,-1,-1.0,34.3811394891945,37.81925343811395,41.2573673870334,-1.0,24.557956777996072,22.691552062868368,-1,-1.0,17.19056974459725,28.7328094302554,19.155206286836936,-1.0,-1.0,-1.0,-1,43.222003929273086,43.222003929273086,44.69548133595285,43.713163064833005,24.165029469548134,15.717092337917485,14.243614931237722,-1,-1.0,-1.0,27.5049115913556,27.996070726915523,22.10216110019646,19.155206286836936,-1.0,15.225933202357563,-1,-1.0,-1.0,42.73084479371316,-1,-1.0,30.94302554027505,16.208251473477407,-1,28.487229862475445,-1.0,-1.0,-1,26.522593320235753,25.540275049115913,-1.0,-1.0,-1.0,56.483300589390964,-1,-1.0,-1.0,38.31041257367387,49.115913555992144,-1.0,20.6286836935167,18.664047151277014,-1,-1,-1.0,26.031434184675835,-1.0,-1.0,-1.0,-1,-1,-1,31.43418467583497,26.522593320235753,-1.0,28.978388998035363,20.13752455795678,12.278978388998036,3.9292730844793713,-1.0,-1.0,51.57170923379175,-1,36.8369351669941,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,59.43025540275049,32.90766208251473,-1.0,0.0,30.94302554027505,39.783889980353635,-1.0,57.95677799607073,-1.0,-1,-1,51.080550098231825,51.080550098231825,45.18664047151277,-1,-1.0,-1.0,44.69548133595285,-1,-1.0,-1.0,-1,-1,35.36345776031434,-1.0,31.43418467583497,-1,-1.0,-1.0,56.483300589390964,56.483300589390964,-1.0,-1.0,-1,-1,17.68172888015717,17.68172888015717,-1,21.611001964636543,21.611001964636543,17.68172888015717,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,45.18664047151277,32.90766208251473,-1.0,-1,-1.0,21.11984282907662,-1.0,1.4734774066797642,2.9469548133595285,5.402750491159136,27.996070726915523
70,W New York,30.038204393505254,30.08595988538682,30.08595988538682,-1,31.37535816618911,35.673352435530084,37.67908309455588,-1,18.911174785100286,33.42884431709647,20.34383954154728,28.653295128939828,-1.0,9.980897803247373,12.082139446036294,-1,-1.0,44.651384909264564,48.42406876790831,36.723973256924545,-1.0,52.62655205348615,53.963705826170006,-1,-1.0,28.844317096466092,27.22063037249284,-1,8.118433619866284,7.927411652340019,9.789875835721109,16.523400191021967,-1,-1.0,-1.0,33.61986628462273,43.744030563514805,45.0334288443171,47.277936962750715,-1.0,-1,-1.0,19.29321872015282,26.64756446991404,-1,-1.0,-1.0,-1.0,-1,41.78605539637058,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.0,2.148997134670487,4.393505253104107,-1,-1,30.563514804202484,-1.0,-1.0,-1.0,21.060171919770774,30.229226361031518,-1,-1,40.592168099331424,28.701050620821395,-1.0,-1,2.292263610315186,7.688634192932186,-1,45.08118433619867,37.058261700095514,40.592168099331424,44.07831900668577,-1.0,-1.0,40.73543457497612,-1,43.02769818529131,-1.0,-1.0,-1,41.165234001910214,42.64565425023878,44.126074498567334,43.935052531041066,-1.0,46.227316141356255,-1,-1,-1,25.97898758357211,22.540592168099334,19.484240687679083,-1.0,-1.0,-1.0,-1.0,-1.0,43.935052531041066,-1,-1,43.26647564469914,39.97134670487106,36.150907354345755,42.64565425023878,-1.0,-1.0,-1,-1,-1.0,31.614135625596944,29.608404966571158,-1,32.23495702005731,29.41738299904489,29.27411652340019,39.6370582617001,32.473734479465136,37.01050620821395,41.260744985673355,44.69914040114613,47.421203438395416,34.33619866284623,41.977077363896846,-1,-1,14.613180515759314,14.613180515759314,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,42.693409742120345,37.01050620821395,44.07831900668577,-1,7.78414517669532,7.78414517669532,-1.0,14.613180515759314,-1,-1,-1
